Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
AdLaxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,06:00,11h 00m,854,9 Seats available,"4.7
517",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,06:00,09h 55m,653,15 Seats available,"4.6
478",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 210,Ordinary 3+2 Non AC Seater,19:20,22:20,03h 00m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,22:26,03h 01m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,23:30,04h 00m,389,32 Seats available,"5.0
7",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:00,03h 00m,389,28 Seats available,"2.8
4",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,23:00,03h 00m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,00:15,04h 10m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 230,A/C Executive (2+3),20:20,01:00,04h 40m,257,44 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,00:40,03h 40m,389,19 Seats available,"4.9
5",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 108,A/C Executive (2+3),21:20,00:21,03h 01m,257,40 Seats available,"3.1
4",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,01:15,03h 45m,389,12 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,01:10,03h 10m,389,32 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Chandigarh Transport Undertaking (CTU) - 165748,HVAC Seater (2+3),22:45,03:20,04h 35m,307.62,47 Seats available,"3.7
9",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),20:00,00:30,04h 30m,157,16 Seats available,"4.7
5",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:40,03h 10m,267,34 Seats available,"4.6
71",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,450,41 Seats available,"4.8
35",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,450,44 Seats available,"4.7
8",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,02:00,06h 20m,434,32 Seats available,3.9,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,724,12 Seats available,"3.5
13",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,664,28 Seats available,"4.5
86",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,902,9 Seats available,"4.7
292",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,664,12 Seats available,"4.4
187",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07:15,07h 16m,629,15 Seats available,"4.1
13",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:40,06h 41m,629,15 Seats available,"2.4
14",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:00,01:15,06h 15m,792,34 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,19:05,02:15,07h 10m,787,30 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,756,34 Seats available,"3.4
8",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,461,31 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,751,26 Seats available,"4.8
5",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,439,34 Seats available,"4.1
7",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),18:00,00:55,06h 55m,464,32 Seats available,"4.9
29",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,495,17 Seats available,"4.9
80",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,495,17 Seats available,"4.6
74",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,540,27 Seats available,"4.9
22",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,432,27 Seats available,"5.0
24",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,09:30,13h 15m,1437,3 Seats available,"4.4
109",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
HRTC - 1422,Himsuta AC Seater Volvo/Scania 2+2,21:30,11:05,13h 35m,1437,8 Seats available,"4.3
54",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,09:05,12h 35m,1425,16 Seats available,"4.5
11",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
Travel Point,A/C Seater / Sleeper (2+2),21:00,09:51,12h 51m,1387,50 Seats available,"3.5
64",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,21:10,05:00,07h 50m,721,29 Seats available,"4.2
34",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:00,07h 30m,721,34 Seats available,"4.5
28",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:15,07h 15m,721,33 Seats available,"3.5
12",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:00,07h 00m,721,34 Seats available,"2.4
5",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,450,14 Seats available,"4.8
126",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,450,38 Seats available,"4.5
259",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,04:50,07h 00m,464,32 Seats available,"4.6
97",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:35,06:35,07h 00m,550,23 Seats available,"4.4
79",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,529,17 Seats available,"4.4
77",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 547,A/C Executive (2+3),20:16,06:40,10h 24m,846,42 Seats available,"2.3
24",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 558,Ordinary 3+2 Non AC Seater,20:20,08:00,11h 40m,715,35 Seats available,3.8,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,08:00,11h 31m,1299,33 Seats available,"4.2
32",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08:00,10h 55m,716,28 Seats available,"3.9
13",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09:30,11h 35m,1342,33 Seats available,"4.5
20",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 575,A/C Executive (2+3),21:59,10:35,12h 36m,865,47 Seats available,"2.9
14",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,07:00,10h 45m,627,18 Seats available,"4.0
227",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,08:20,10h 20m,810,12 Seats available,"4.3
29",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:30,07:20,10h 50m,600,19 Seats available,"4.4
17",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:45,07:45,12h 00m,675,8 Seats available,"4.7
499",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,850,6 Seats available,"4.6
482",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,19:05,07:45,12h 40m,1295,26 Seats available,"4.5
26",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,07:45,11h 40m,1259,26 Seats available,"3.6
24",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,05:30,10h 30m,540,25 Seats available,"4.8
684",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,450,18 Seats available,"4.7
832",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,05:30,11h 00m,495,16 Seats available,"4.8
362",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
AdLaxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,08:30,10h 40m,712,17 Seats available,"4.7
602",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,569,17 Seats available,"4.7
627",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,500,11 Seats available,"4.7
580",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:30,10h 15m,558,10 Seats available,"4.7
516",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:20,10h 20m,450,27 Seats available,"4.6
636",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,08:30,10h 45m,712,21 Seats available,"4.7
285",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:00,07:30,10h 30m,558,10 Seats available,"4.8
164",Dharamshala (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/dharamshala-to-delhi
HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,03:45,08h 10m,721,7 Seats available,"4.9
11",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,03:30,07h 20m,404,21 Seats available,4.2,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 591,A/C Executive (2+3),21:00,05:50,08h 50m,519,37 Seats available,"4.4
10",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04:40,07h 38m,721,20 Seats available,"4.5
12",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05:25,08h 00m,404,33 Seats available,4.2,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,04:10,06h 34m,696,18 Seats available,"3.8
7",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,05:00,07h 02m,404,20 Seats available,"4.4
6",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,721,34 Seats available,"4.1
32",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:10,06h 40m,696,10 Seats available,"4.5
24",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,721,29 Seats available,"3.9
29",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,06:45,07h 45m,540,9 Seats available,"4.9
116",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,499,8 Seats available,"4.7
299",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,569,28 Seats available,"4.5
163",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,06:30,07h 00m,750,28 Seats available,"4.5
126",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:55,06:40,07h 45m,487,20 Seats available,"4.6
90",Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,08:10,12h 10m,722,37 Seats available,"4.9
7",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,846,42 Seats available,"4.1
22",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,865,33 Seats available,"2.8
13",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,540,23 Seats available,"4.7
533",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,06:15,10h 45m,490,15 Seats available,"4.6
377",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,523,22 Seats available,"4.5
407",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,495,22 Seats available,"4.5
292",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40,05:15,10h 35m,549,18 Seats available,"4.4
332",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,563,24 Seats available,"4.4
225",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,450,28 Seats available,"4.2
476",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,500,27 Seats available,"4.5
323",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,05:15,10h 30m,500,11 Seats available,"3.6
183",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:05,06:40,10h 35m,460,23 Seats available,"4.7
11",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,20:40,04:00,07h 20m,775,34 Seats available,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,487,25 Seats available,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,775,22 Seats available,"4.1
13",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,463,30 Seats available,"3.9
49",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,712,16 Seats available,"4.7
65",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Metahills holidays,Scania A/C Semi Sleeper (2+2),23:21,07:50,08h 29m,805,29 Seats available,3.5,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,05:15,05h 45m,499,17 Seats available,"3.9
20",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:40,04:50,05h 10m,641,11 Seats available,"4.8
107",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:45,06h 00m,617,11 Seats available,"4.7
37",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),23:50,05:50,06h 00m,899,17 Seats available,3.5,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,1350,31 Seats available,3.3,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Malana Travels,Volvo A/C Semi Sleeper (2+2),23:58,05:00,05h 02m,559,20 Seats available,"3.9
4",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Everest Holidays,Volvo A/C Semi Sleeper (2+2),23:59,06:15,06h 16m,854,21 Seats available,3.5,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,00:45,05h 20m,365,35 Seats available,"4.4
5",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 925,A/C Executive (2+3),19:55,02:00,06h 05m,415,44 Seats available,3.9,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,01:15,05h 00m,688,34 Seats available,3.9,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,02:15,05h 35m,683,34 Seats available,3.9,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,03:00,05h 30m,365,33 Seats available,3.9,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1103,A/C Executive (2+3),21:55,03:00,05h 05m,395,41 Seats available,"5.0
4",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,04:15,06h 10m,377,34 Seats available,"4.7
11",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1116,A/C Executive (2+3),22:35,04:05,05h 30m,425,32 Seats available,3.9,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),18:40,00:55,06h 15m,411,33 Seats available,"4.4
12",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,495,17 Seats available,"4.7
38",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,539,30 Seats available,"4.7
47",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,432,27 Seats available,"5.0
10",Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,23:59,03h 49m,450,27 Seats available,3.5,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,19:30,02:00,06h 30m,775,24 Seats available,3.9,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 737,Ordinary 3+2 Non AC Seater,21:20,05:00,07h 40m,468,37 Seats available,3.9,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,21:30,04:10,06h 40m,793,33 Seats available,3.9,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 803,Ordinary 3+2 Non AC Seater,22:00,06:00,08h 00m,462,37 Seats available,3.9,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 701,Ordinary 3+2 Non AC Seater,22:45,05:30,06h 45m,473,37 Seats available,"4.2
6",Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,23:10,06:00,06h 50m,775,26 Seats available,"5.0
10",Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:05,00:15,06h 10m,599,35 Seats available,4.4,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),18:40,00:40,06h 00m,490,28 Seats available,"3.5
12",Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),18:45,02:00,07h 15m,999,27 Seats available,3.5,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:45,00:30,05h 45m,494,30 Seats available,"5.0
5",Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),18:50,02:15,07h 25m,999,32 Seats available,3.5,Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh
