Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 4379,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,02:34,03h 34m,302,31 Seats available,"4.6
18",Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad
APSRTC - 4391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:04,03h 34m,334,15 Seats available,"4.1
107",Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,05:00,04h 00m,549,22 Seats available,"3.8
10",Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad
APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,00:01,04h 46m,313,34 Seats available,"3.8
5",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,00:45,05h 15m,342,31 Seats available,3.8,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,328,35 Seats available,"4.5
10",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,328,35 Seats available,"2.3
9",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:40,04h 55m,342,33 Seats available,3.8,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3093,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,02:30,05h 30m,328,35 Seats available,"3.6
7",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:30,04h 30m,312,32 Seats available,"2.6
7",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 2972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:15,05h 00m,342,33 Seats available,3.8,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,01:40,03h 55m,344,33 Seats available,"3.6
4",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 3108,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:30,05h 30m,328,34 Seats available,"4.0
11",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,380,2 Seats available,"3.4
51",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),21:55,02:20,04h 25m,800,16 Seats available,3.9,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),23:20,03:05,03h 45m,495,4 Seats available,3.6,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),23:20,03:45,04h 25m,380,7 Seats available,"3.9
36",Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,450,17 Seats available,3.1,Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,470,30 Seats available,"2.6
28",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:30,06h 15m,469,33 Seats available,"4.3
22",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,470,34 Seats available,"4.0
32",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:15,05h 30m,470,24 Seats available,"4.2
42",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 51256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:55,05h 55m,502,17 Seats available,"3.5
84",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 51545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:15,05h 10m,501,28 Seats available,"4.1
49",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:40,05h 25m,469,34 Seats available,"3.9
52",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6437,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:00,05h 15m,470,34 Seats available,"3.7
70",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6465,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:35,05h 20m,470,34 Seats available,"3.4
84",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 51274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:30,05h 15m,502,32 Seats available,"4.0
87",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6067,STAR LINER(NON-AC SLEEPER 2+1),23:30,04:00,04h 30m,607,14 Seats available,"3.9
74",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6035,INDRA(A.C. Seater),23:45,04:45,05h 00m,567,29 Seats available,"4.0
105",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6103,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04:55,05h 05m,501,28 Seats available,"3.9
23",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,463,19 Seats available,"4.1
281",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,500,23 Seats available,"4.2
115",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,648,12 Seats available,"4.0
322",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,400,26 Seats available,"4.2
102",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,799,15 Seats available,"4.2
94",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:30,05h 15m,353,34 Seats available,"3.6
58",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:00,05h 45m,330,37 Seats available,"3.6
46",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:45,03:00,04h 15m,422,31 Seats available,"3.5
36",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
APSRTC - 6522,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,03:50,04h 35m,330,29 Seats available,"3.4
12",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:35,04h 50m,353,19 Seats available,"3.5
84",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
APSRTC - 9266,INDRA(A.C. Seater),23:55,04:40,04h 45m,422,18 Seats available,"3.8
53",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),23:00,04:30,05h 30m,280,10 Seats available,"3.0
13",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),23:20,06:20,07h 00m,349,28 Seats available,"4.6
8",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,400,25 Seats available,"3.2
20",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05:00,05h 25m,400,24 Seats available,"4.5
44",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),23:45,05:00,05h 15m,399,32 Seats available,"4.2
34",Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore
APSRTC - 51606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:20,04h 20m,345,34 Seats available,"3.7
10",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,345,34 Seats available,"3.5
8",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,377,34 Seats available,"3.9
20",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,345,34 Seats available,"3.7
9",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,377,32 Seats available,"2.8
33",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,02:35,04h 00m,377,34 Seats available,"3.4
17",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51056,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,02:05,03h 20m,345,34 Seats available,"4.2
20",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:15,04h 15m,345,32 Seats available,"3.7
15",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:06,03:15,04h 09m,344,34 Seats available,"3.3
4",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),23:06,03:15,04h 09m,488,27 Seats available,"4.5
7",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,23:20,03h 20m,900,12 Seats available,"3.2
60",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Dwaraka Travels,Non AC Seater (2+2),23:50,05:00,05h 10m,550,25 Seats available,"3.9
12",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Jagan Travels,A/C Seater / Sleeper (2+1),23:50,03:30,03h 40m,5000,42 Seats available,4.1,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Dwaraka Travels,AC Sleeper (2+1),23:55,05:30,05h 35m,800,20 Seats available,"4.0
29",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
VEGA BUS,NON AC Seater / Sleeper 2+1,23:55,05:30,05h 35m,2375,2 Seats available,3.5,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 52545,Express(Non AC Seater),20:30,00:30,04h 00m,205,40 Seats available,3.5,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6846,Express(Non AC Seater),21:45,01:30,03h 45m,188,45 Seats available,3.5,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52509,Express(Non AC Seater),23:00,03:00,04h 00m,225,38 Seats available,"2.6
5",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6149,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,04:15,04h 55m,301,32 Seats available,"4.8
28",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,350,30 Seats available,"3.6
8",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,349,26 Seats available,"4.2
14",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,400,25 Seats available,"4.6
7",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Vasavi travels,NON A/C Seater/ Sleeper (2+1),23:59,05:40,05h 41m,400,30 Seats available,3.7,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,499,39 Seats available,"2.9
13",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,450,40 Seats available,"2.7
6",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,349,31 Seats available,"2.9
4",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
TSRTC - 8670,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:00,05h 30m,347,25 Seats available,3.6,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),17:55,22:30,04h 35m,500,11 Seats available,4.3,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:55,22:20,04h 25m,500,8 Seats available,3.3,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Zingbus Plus,A/C Sleeper (2+1),18:00,22:40,04h 40m,493,18 Seats available,"4.6
9",Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Jagan Travels,A/C Sleeper (2+1),18:00,22:05,04h 05m,395,18 Seats available,4.1,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),18:00,22:29,04h 29m,800,10 Seats available,3.3,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Mahadevv travels,Non A/C Seater / Sleeper (2+1),18:15,22:00,03h 45m,499,12 Seats available,3.3,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),21:25,02:16,04h 51m,360,14 Seats available,3.6,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Sai RK Travels,A/C Seater / Sleeper (2+1),18:15,23:00,04h 45m,750,23 Seats available,3.5,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),18:15,22:15,04h 00m,749,13 Seats available,4.5,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry
TSRTC - 1960,Super Luxury (Non AC Seater 2+2 Push Back),18:05,03:15,09h 10m,675,5 Seats available,"3.7
6",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 1935,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:10,09h 10m,550,3 Seats available,"2.8
16",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 1642,Super Luxury (Non AC Seater 2+2 Push Back),19:10,03:40,08h 30m,540,3 Seats available,"4.0
16",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 7750,Super Luxury (Non AC Seater 2+2 Push Back),20:10,03:25,07h 15m,700,8 Seats available,"2.4
6",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,04:20,06h 55m,596,3 Seats available,"3.9
9",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45,04:45,07h 00m,630,3 Seats available,"3.7
74",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,05:15,07h 00m,870,6 Seats available,"3.6
112",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Vikram Travels,A/C Seater / Sleeper (2+1),20:30,04:15,07h 45m,1289,11 Seats available,"4.2
7",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Morning Star Travels,A/C Sleeper (2+1),18:05,01:30,07h 25m,1290,12 Seats available,4.3,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
PMR Express,A/C Sleeper (2+1),19:00,02:00,07h 00m,999,18 Seats available,4.0,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,05:30,07h 50m,1061,4 Seats available,"4.6
39",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:35,05:15,07h 40m,890,2 Seats available,"4.6
25",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:25,08h 55m,451,1 Seat available,"4.3
60",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 5882,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,05:00,08h 15m,503,1 Seat available,"4.7
14",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
TSRTC - 1638,Super Luxury (Non AC Seater 2+2 Push Back),18:15,02:15,08h 00m,470,5 Seats available,"4.4
14",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Giridhar Tours and Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,1099,15 Seats available,"4.5
63",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,799,13 Seats available,"4.3
67",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,799,16 Seats available,"4.7
28",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,849,7 Seats available,"4.1
84",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,04:55,06h 55m,1099,10 Seats available,"4.0
82",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
SLNS Travels,A/C Sleeper (2+1),22:00,04:45,06h 45m,1100,12 Seats available,"3.1
26",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,04:45,06h 45m,899,13 Seats available,"3.5
31",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,1099,10 Seats available,"3.9
80",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:50,07h 00m,899,1 Seat available,"3.3
57",Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram
APSRTC - 3419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:30,04h 30m,263,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 5785,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:30,04h 30m,252,37 Seats available,"4.5
5",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 9371,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:00,22:00,03h 00m,339,40 Seats available,"3.3
15",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 24861,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,22:45,03h 45m,248,37 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 2887,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:55,04h 25m,260,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 6374,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:55,23:55,04h 00m,261,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 23971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,23:30,03h 30m,260,30 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 3479,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,263,31 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 2621,INDRA(A.C. Seater),20:15,00:30,04h 15m,316,37 Seats available,"4.4
5",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 2809,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,00:20,03h 50m,260,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 9478,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,00:04,03h 19m,261,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 3375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,00:30,03h 45m,263,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 47745,INDRA(A.C. Seater),21:00,01:00,04h 00m,318,35 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 23973,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,00:30,03h 30m,260,33 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 3355,NIGHT RIDER (SEATER CUM SLEEPER),21:30,00:30,03h 00m,359,35 Seats available,3.8,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,21:15,03h 15m,639,4 Seats available,4.7,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Svkdt travels,A/C Sleeper (2+1),18:15,22:45,04h 30m,350,12 Seats available,"3.1
4",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:20,21:05,02h 45m,619,12 Seats available,4.1,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:45,23:20,03h 35m,237,18 Seats available,"3.5
32",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Sri NVR Travels,NON A/C Sleeper (2+1),20:50,23:59,03h 09m,683,23 Seats available,3.6,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 47485,INDRA(A.C. Seater),19:00,22:00,03h 00m,253,36 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5584,SAPTAGIRI EXPRESS,19:15,22:15,03h 00m,162,39 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
