Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Sri KVR Travels,NON A/C Sleeper (2+1),21:00,03:30,06h 30m,678,21 Seats available,4.0,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
Vahini Travels,Non A/C Seater / Sleeper (2+1),21:10,03:30,06h 20m,780,23 Seats available,3.7,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
Vahini Travels,Non A/C Seater / Sleeper (2+1),21:10,03:30,06h 20m,670,11 Seats available,3.7,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 1935,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:10,09h 10m,550,1 Seat available,"2.8
16",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 1642,Super Luxury (Non AC Seater 2+2 Push Back),19:10,03:40,08h 30m,540,5 Seats available,"4.0
16",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 7750,Super Luxury (Non AC Seater 2+2 Push Back),20:10,03:25,07h 15m,700,8 Seats available,"2.4
6",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,04:20,06h 55m,596,8 Seats available,"3.9
9",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45,04:45,07h 00m,630,2 Seats available,"3.7
74",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
TSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,05:15,07h 00m,870,2 Seats available,"3.6
112",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Morning Star Travels,A/C Sleeper (2+1),18:30,01:30,07h 00m,1290,12 Seats available,4.3,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
PMR Express,A/C Sleeper (2+1),19:00,02:00,07h 00m,999,18 Seats available,4.0,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,05:30,07h 50m,1041,4 Seats available,"4.6
39",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:35,05:15,07h 40m,890,2 Seats available,"4.6
25",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Morning Star Travels,A/C Sleeper (2+1),22:15,04:55,06h 40m,1190,3 Seats available,"4.3
11",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
